Sample,Time_s,SetPoint_V,ActualValue_V,Error_V,ErrorInt_V,ErrorDif_V,OutputVoltage_V,Kp,Ki,Kd
57,23.2072534,3.1,3.11730205278592,-0.017302052785924,-3.56490713587489,0.080645161290323,1.37469090909092,0.4,0.402,0.81
58,23.6031285,3.1,3.12903225806452,-0.0290322580645159,-3.59393939393941,0.0117302052785919,1.44687507331379,0.4,0.402,0.81
59,24.0319923,3.1,3.10948191593353,-0.00948191593352909,-3.60342130987294,-0.0195503421309868,1.46820391006843,0.4,0.402,0.81
60,24.3965007,3.1,3.07575757575758,0.024242424242424,-3.57917888563051,-0.033724340175953,1.45644965786902,0.4,0.402,0.81
61,25.0284002,3.1,3.09970674486803,0.000293255131964987,-3.57888563049855,0.023949169110459,1.41919589442816,0.4,0.402,0.81
62,25.3949899,3.1,3.10459433040078,-0.00459433040078228,-3.58347996089933,0.00488758553274726,1.43843773216032,0.4,0.402,0.81
63,25.7601046,3.1,3.07820136852395,0.0217986314760505,-3.56168132942328,-0.0263929618768328,1.44445474095797,0.4,0.402,0.81
64,26.1591981,3.1,3.02688172043011,0.0731182795698917,-3.48856304985339,-0.0513196480938412,1.41472394916912,0.4,0.402,0.81
65,26.5206558,3.1,3.09628543499511,0.00371456500488732,-3.4848484848485,0.0694037145650044,1.34320625610949,0.4,0.402,0.81
66,27.0816335,3.1,3.14467253176931,-0.0446725317693066,-3.52952101661781,0.0483870967741939,1.39754291300098,0.4,0.402,0.81
67,27.408493,3.1,3.13831867057673,-0.0383186705767353,-3.56783968719454,-0.00635386119257131,1.45474565004888,0.4,0.402,0.81
68,27.7443334,3.1,3.09726295210166,0.0027370478983384,-3.56510263929621,-0.0410557184750737,1.46533157380255,0.4,0.402,0.81
69,28.0960121,3.1,3.06109481915934,0.038905180840664,-3.52619745845554,-0.0361681329423256,1.43126549364615,0.4,0.402,0.81
70,28.4877017,3.1,3.14173998044966,-0.0417399804496585,-3.5679374389052,0.0806451612903225,1.38568426197459,0.4,0.402,0.81
71,29.0271008,3.1,3.1871945259042,-0.0871945259042031,-3.6551319648094,0.0454545454545445,1.46742267839688,0.4,0.402,0.81
72,29.3698515,3.1,3.06451612903226,0.0354838709677421,-3.61964809384166,-0.122678396871945,1.54027448680353,0.4,0.402,0.81
73,29.7047291,3.1,3.05767350928641,0.0423264907135876,-3.57732160312807,-0.00684261974584555,1.42669521016619,0.4,0.402,0.81
74,30.0675572,3.1,3.14076246334311,-0.0407624633431087,-3.61808406647118,0.0830889540566964,1.40347272727273,0.4,0.402,0.81
75,30.4223422,3.1,3.04789833822092,0.0521016617790813,-3.5659824046921,-0.09286412512219,1.48790420332357,0.4,0.402,0.81
76,30.9587978,3.1,3.13294232649071,-0.0329423264907138,-3.59892473118281,0.0850439882697951,1.39105904203324,0.4,0.402,0.81
77,31.3054805,3.1,3.13880742913001,-0.03880742913001,-3.63773216031282,0.00586510263929618,1.47314056695993,0.4,0.402,0.81
78,31.6716566,3.1,3.05620723362659,0.0437927663734112,-3.59393939393941,-0.0826001955034212,1.49415268817205,0.4,0.402,0.81
79,32.0396628,3.1,3.09726295210166,0.00273704789833795,-3.59120234604108,0.0410557184750733,1.40931339198437,0.4,0.402,0.81
80,32.368693,3.1,3.10899315738025,-0.00899315738025441,-3.60019550342133,0.0117302052785924,1.44137438905182,0.4,0.402,0.81
81,32.8756189,3.1,3.12609970674487,-0.0260997067448683,-3.6262952101662,0.0171065493646139,1.45435425219942,0.4,0.402,0.81
82,33.2470422,3.1,3.06500488758553,0.034995112414467,-3.59130009775173,-0.0610948191593352,1.47919139784947,0.4,0.402,0.81
83,33.6304012,3.1,3.10312805474096,-0.00312805474095823,-3.59442815249269,0.0381231671554252,1.41533157380255,0.4,0.402,0.81
84,33.9939438,3.1,3.0733137829912,0.0266862170087974,-3.56774193548389,-0.0298142717497556,1.44770733137831,0.4,0.402,0.81
85,34.354782,3.1,3.07184750733138,0.0281524926686219,-3.53958944281527,-0.00146627565982449,1.41284164222875,0.4,0.402,0.81
86,34.9455326,3.1,3.09286412512219,0.00713587487781009,-3.53245356793746,0.0210166177908118,1.40016852394918,0.4,0.402,0.81
87,35.2784307,3.1,3.15884652981427,-0.058846529814272,-3.59130009775173,0.0659824046920821,1.41379550342132,0.4,0.402,0.81
88,35.6254777,3.1,3.11876832844575,-0.0187683284457481,-3.61006842619748,-0.0400782013685239,1.49121818181819,0.4,0.402,0.81
89,35.9821452,3.1,3.09530791788856,0.00469208211143668,-3.60537634408604,-0.0234604105571847,1.46648739002933,0.4,0.402,0.81
90,36.3244673,3.1,3.09677419354839,0.00322580645161263,-3.60215053763443,0.00146627565982405,1.44558651026394,0.4,0.402,0.81
91,36.9161711,3.1,3.09921798631476,0.000782013685239225,-3.60136852394919,0.00244379276637341,1.44545786901272,0.4,0.402,0.81
92,37.2677696,3.1,3.1603128054741,-0.060312805474096,-3.66168132942329,0.0610948191593352,1.44663421309874,0.4,0.402,0.81
93,37.626295,3.1,3.11876832844575,-0.0187683284457481,-3.68044965786904,-0.041544477028348,1.52069912023461,0.4,0.402,0.81
94,37.9977849,3.1,3.09530791788856,0.00469208211143712,-3.6757575757576,-0.0234604105571852,1.4947806451613,0.4,0.402,0.81
95,38.3807087,3.1,3.08944281524927,0.0105571847507333,-3.66520039100687,-0.00586510263929618,1.4739384164223,0.4,0.402,0.81
96,38.9299181,3.1,3.06207233626588,0.037927663734115,-3.62727272727275,-0.0273704789833817,1.46516265884654,0.4,0.402,0.81
97,39.2894659,3.1,3.07184750733138,0.0281524926686214,-3.59912023460413,0.00977517106549364,1.42766744868036,0.4,0.402,0.81
98,39.6138061,3.1,3.09139784946237,0.00860215053763458,-3.59051808406649,0.0195503421309868,1.42411163245358,0.4,0.402,0.81
99,39.941943,3.1,3.09139784946237,0.00860215053763413,-3.58191593352886,4.44089209850063e-16,1.43648934506355,0.4,0.402,0.81
100,40.2959097,3.1,3.09628543499511,0.00371456500488732,-3.57820136852397,0.00488758553274682,1.43299217986316,0.4,0.402,0.81
101,40.862255,3.1,3.08797653958944,0.0120234604105574,-3.56617790811342,-0.00830889540567004,1.43552434017596,0.4,0.402,0.81
102,41.2266696,3.1,3.10703812316716,-0.00703812316715569,-3.57321603128057,0.019061583577713,1.4238082111437,0.4,0.402,0.81
103,41.5890009,3.1,3.14613880742913,-0.0461388074291302,-3.6193548387097,0.0391006842619745,1.51558670576736,2,0.402,0.81
104,41.9556511,3.1,3.0425219941349,0.0574780058651028,-3.5618768328446,-0.103616813294233,1.40084809384165,2,0.402,0.81
105,42.3205336,3.1,3.13294232649071,-0.0329423264907138,-3.59481915933531,0.0904203323558166,1.43776148582601,2,0.402,0.81
106,42.9850675,3.1,3.12121212121212,-0.0212121212121219,-3.61603128054743,-0.0117302052785919,1.50557028347997,2,0.402,0.81
107,43.34196,3.1,3.06598240469208,0.0340175953079176,-3.58201368523952,-0.0552297165200395,1.41667038123168,2,0.402,0.81
108,43.695062,3.1,3.05669599217986,0.043304007820137,-3.53870967741938,-0.0092864125122194,1.34347526881721,2,0.402,0.81
109,44.0956414,3.1,3.15591397849462,-0.0559139784946234,-3.594623655914,0.0992179863147604,1.47650009775172,2,0.402,0.81
110,44.4551107,3.1,3.10654936461388,-0.006549364613881,-3.60117302052788,-0.0493646138807424,1.50075562072337,2,0.402,0.81
111,45.011532,3.1,3.06842619745846,0.0315738025415442,-3.56959921798634,-0.0381231671554252,1.40271104594331,2,0.402,0.81
112,45.386767,3.1,3.12365591397849,-0.0236559139784949,-3.59325513196483,0.0552297165200391,1.44706432062562,2,0.402,0.81
113,45.7881068,3.1,3.04936461388074,0.0506353861192568,-3.54261974584558,-0.0742913000977516,1.38303831867059,2,0.402,0.81
114,46.1832651,3.1,3.13734115347019,-0.0373411534701864,-3.57996089931576,0.0879765395894432,1.44256559139786,2,0.402,0.81
115,46.5257335,3.1,3.12512218963832,-0.0251221896383189,-3.60508308895408,-0.0122189638318675,1.50938514173999,2,0.402,0.81
116,47.097407,3.1,3.04154447702835,0.0584555229716521,-3.54662756598243,-0.083577712609971,1.37653118279571,2,0.402,0.81
117,47.4737913,3.1,3.0772238514174,0.0227761485825999,-3.52385141739983,0.0356793743890522,1.3421356793744,2,0.402,0.81
118,47.8385753,3.1,3.12952101661779,-0.0295210166177911,-3.55337243401762,0.052297165200391,1.44513704789835,2,0.402,0.81
119,48.2088334,3.1,3.0830889540567,0.0169110459433037,-3.53646138807432,-0.0464320625610948,1.42544535679376,2,0.402,0.81
120,48.566828,3.1,3.14320625610948,-0.0432062561094826,-3.5796676441838,0.0601173020527863,1.4767438905181,2,0.402,0.81
121,49.1620709,3.1,3.11143695014663,-0.0114369501466274,-3.59110459433043,-0.0317693059628552,1.492231085044,2,0.402,0.81
122,49.5304373,3.1,3.07869012707722,0.0213098729227759,-3.56979472140765,-0.0327468230694032,1.41896265884654,2,0.402,0.81
123,49.8796135,3.1,3.09481915933529,0.00518084066471136,-3.56461388074294,0.0161290322580645,1.40954858260021,2,0.402,0.81
124,50.2299435,3.1,3.10166177908113,-0.00166177908113418,-3.56627565982408,0.00684261974584555,1.43142385141741,2,0.402,0.81
125,50.5798039,3.1,3.11241446725318,-0.0124144672531772,-3.57869012707725,0.010752688172043,1.45475268817206,2,0.402,0.81
126,51.1726504,3.1,3.10361681329423,-0.00361681329423247,-3.58230694037149,-0.00879765395894472,1.45444711632455,2,0.402,0.81
127,51.5686242,3.1,3.14076246334311,-0.0407624633431087,-3.62306940371459,0.0371456500488763,1.50791085043989,2,0.402,0.81
128,51.9843621,3.1,3.05767350928641,0.0423264907135872,-3.58074291300101,-0.0830889540566959,1.42210772238515,2,0.402,0.81
129,52.3135507,3.1,3.14173998044966,-0.0417399804496581,-3.62248289345066,0.0840664711632453,1.47162424242425,2,0.402,0.81
130,52.6641583,3.1,3.158357771261,-0.0583577712609973,-3.68084066471166,0.0166177908113392,1.5829530791789,2,0.402,0.81
131,53.2359486,3.1,3.09335288367546,0.00664711632453585,-3.67419354838713,-0.0650048875855331,1.51638553274683,2,0.402,0.81
132,53.6063614,3.1,3.11876832844575,-0.0187683284457476,-3.69296187683287,0.0254154447702835,1.50152082111438,2,0.402,0.81
133,53.984496,3.1,3.09677419354839,0.00322580645161263,-3.68973607038126,-0.0219941348973602,1.4946375366569,2,0.402,0.81
134,54.3372088,3.1,3.09921798631476,0.000782013685239225,-3.68895405669602,0.00244379276637341,1.47941603128056,2,0.402,0.81
135,54.6754655,3.1,3.0752688172043,0.0247311827956986,-3.66422287390032,-0.0239491691104594,1.442954056696,2,0.402,0.81
136,55.2850983,3.1,3.11681329423265,-0.0168132942326493,-3.68103616813297,0.041544477028348,1.47975210166179,2,0.402,0.81
137,55.6594914,3.1,3.08211143695015,0.0178885630498531,-3.66314760508312,-0.0347018572825024,1.46491671554253,2,0.402,0.81
138,55.9788751,3.1,3.12072336265885,-0.0207233626588468,-3.68387096774197,0.0386119257086999,1.49108719452592,2,0.402,0.81
139,56.3410721,3.1,3.0830889540567,0.0169110459433037,-3.66695992179866,-0.0376344086021505,1.4707796676442,2,0.402,0.81
140,56.6866454,3.1,3.03030303030303,0.0696969696969694,-3.59726295210169,-0.0527859237536656,1.34946236559141,2,0.402,0.81
141,57.2247908,3.1,3.15102639296188,-0.0510263929618771,-3.64828934506357,0.120723362658846,1.47087917888564,2,0.402,0.81
142,57.6053969,3.1,3.044477028348,0.0555229716520036,-3.59276637341157,-0.106549364613881,1.41955112414469,2,0.402,0.81
143,57.9856781,3.1,3.12609970674487,-0.0260997067448683,-3.61886608015643,0.0816226783968719,1.44086920821116,2,0.402,0.81
144,58.3442764,3.1,3.11045943304008,-0.0104594330400789,-3.62932551319651,-0.0156402737047894,1.49257634408604,2,0.402,0.81
145,58.7388184,3.1,3.09433040078201,0.0056695992179856,-3.62365591397853,-0.0161290322580645,1.45843499511243,2,0.402,0.81
146,59.369082,3.1,3.10312805474096,-0.00312805474095823,-3.62678396871949,0.00879765395894383,1.45709716520041,2,0.402,0.81
147,59.7372646,3.1,3.08895405669599,0.0110459433040075,-3.61573802541548,-0.0141739980449658,1.44291573802543,2,0.402,0.81
148,60.0843878,3.1,3.12463343108504,-0.0246334310850442,-3.64037145650052,0.0356793743890518,1.48379589442817,2,0.402,0.81
149,60.4694434,3.1,3.15102639296188,-0.0510263929618771,-3.6913978494624,0.0263929618768328,1.5646164222874,2,0.402,0.81
150,60.8573595,3.1,3.09090909090909,0.00909090909090882,-3.68230694037149,-0.0601173020527859,1.51080058651028,2,0.402,0.81
151,61.4499308,3.1,3.09481915933529,0.00518084066471136,-3.67712609970678,0.00391006842619745,1.46467585532748,2,0.402,0.81
152,61.8536036,3.1,3.10654936461388,-0.006549364613881,-3.68367546432066,0.0117302052785924,1.48443479960901,2,0.402,0.81
153,62.2360024,3.1,3.13049853372434,-0.0304985337243404,-3.714173998045,0.0239491691104594,1.5346961876833,2,0.402,0.81
154,62.5832936,3.1,3.07624633431085,0.0237536656891493,-3.69042033235585,-0.0542521994134897,1.47998592375368,2,0.402,0.81
155,62.954255,3.1,3.12023460410557,-0.0202346041055721,-3.71065493646142,0.0439882697947214,1.49652199413491,2,0.402,0.81
156,63.6236194,3.1,3.05767350928641,0.0423264907135872,-3.66832844574784,-0.0625610948191593,1.44068954056698,2,0.402,0.81
157,64.0144182,3.1,3.15395894428152,-0.0539589442815247,-3.72228739002936,0.0962854349951119,1.52628621700881,2,0.402,0.81
158,64.3681386,3.1,3.06744868035191,0.0325513196480935,-3.68973607038127,-0.0865102639296182,1.48824457478007,2,0.402,0.81
159,64.7232826,3.1,3.08748778103617,0.012512218963832,-3.67722385141744,0.0200391006842615,1.43698787878789,2,0.402,0.81
160,65.0370826,3.1,3.06989247311828,0.0301075268817206,-3.64711632453572,-0.0175953079178885,1.42017790811341,2,0.402,0.81
161,65.587379,3.1,3.15542521994135,-0.0554252199413492,-3.70254154447706,0.0855327468230698,1.52999061583579,2,0.402,0.81
162,65.9332367,3.1,3.09530791788856,0.00469208211143668,-3.69784946236563,-0.0601173020527859,1.52584633431087,2,0.402,0.81
163,66.3415621,3.1,3.05474095796676,0.0452590420332353,-3.65259042033239,-0.0405669599217986,1.41068250244381,2,0.402,0.81
164,66.6913721,3.1,3.13049853372434,-0.0304985337243404,-3.68308895405673,0.0757575757575757,1.48023519061585,2,0.402,0.81
165,67.0354256,3.1,3.11534701857282,-0.0153470185728248,-3.69843597262956,-0.0151515151515156,1.52973802541546,2,0.402,0.81
166,67.617801,3.1,3.05131964809384,0.0486803519061576,-3.6497556207234,-0.0640273704789824,1.42170322580647,2,0.402,0.81
167,67.9864874,3.1,3.09579667644184,0.004203323558162,-3.64555229716524,0.0444770283479956,1.42107898338223,2,0.402,0.81
168,68.3467272,3.1,3.10263929618768,-0.00263929618768355,-3.64819159335292,0.00684261974584555,1.46630909090911,2,0.402,0.81
169,68.7309528,3.1,3.09824046920821,0.00175953079178859,-3.64643206256113,-0.00439882697947214,1.46590967741937,2,0.402,0.81
170,69.091325,3.1,3.08846529814272,0.0115347018572822,-3.63489736070385,-0.00977517106549364,1.44607722385143,2,0.402,0.81
171,69.6513697,3.1,3.06647116324536,0.0335288367546429,-3.60136852394921,-0.0219941348973607,1.39850772238516,2,0.402,0.81
172,70.0276033,3.1,3.09921798631476,0.000782013685239225,-3.60058651026397,0.0327468230694037,1.41934682306942,2,0.402,0.81
173,70.4479749,3.1,3.06842619745846,0.0315738025415446,-3.56901270772242,-0.0307917888563054,1.39653685239493,2,0.402,0.81
174,70.831562,3.1,3.13734115347019,-0.0373411534701864,-3.60635386119261,0.068914956011731,1.4686154447703,2,0.402,0.81
175,71.2423827,3.1,3.06793743890518,0.0320625610948193,-3.57429130009779,-0.0694037145650057,1.42895698924733,2,0.402,0.81
176,71.8608075,3.1,3.13147605083089,-0.0314760508308898,-3.60576735092868,0.0635386119257091,1.46100430107529,2,0.402,0.81
177,72.2260374,3.1,3.09481915933529,0.00518084066471136,-3.60058651026397,-0.0366568914956011,1.46676617790813,2,0.402,0.81
178,72.5480933,3.1,3.1505376344086,-0.0505376344086024,-3.65112414467257,0.0557184750733137,1.52369521016619,2,0.402,0.81
179,72.8758118,3.1,3.10752688172043,-0.00752688172043037,-3.658651026393,-0.043010752688172,1.52067018572827,2,0.402,0.81
180,73.2477606,3.1,3.06647116324536,0.0335288367546429,-3.62512218963836,-0.0410557184750733,1.42349657869014,2,0.402,0.81
181,73.778791,3.1,3.16226783968719,-0.0622678396871947,-3.68739002932555,0.0957966764418376,1.52927116324537,2,0.402,0.81
182,74.1188151,3.1,3.05376344086022,0.0462365591397846,-3.64115347018577,-0.108504398826979,1.45915913978496,2,0.402,0.81
183,74.4856114,3.1,3.12903225806452,-0.0290322580645164,-3.67018572825029,0.075268817204301,1.47251143695016,2,0.402,0.81
184,74.8269078,3.1,3.03958944281525,0.0604105571847504,-3.60977517106554,-0.0894428152492668,1.40275718475075,2,0.402,0.81
185,75.165867,3.1,3.05816226783969,0.0418377321603125,-3.56793743890522,0.0185728250244379,1.33559139784948,2,0.402,0.81
186,75.7700461,3.1,3.10508308895406,-0.00508308895405651,-3.57302052785928,0.046920821114369,1.4085145650049,2,0.402,0.81
187,76.1237338,3.1,3.1177908113392,-0.0177908113391987,-3.59081133919848,0.0127077223851422,1.46879452590422,2,0.402,0.81
188,76.4959453,3.1,3.12609970674487,-0.0260997067448683,-3.61691104594335,0.00830889540566959,1.49946744868037,2,0.402,0.81
189,76.8956858,3.1,3.08748778103617,0.012512218963832,-3.60439882697951,-0.0386119257087003,1.45521955034215,2,0.402,0.81
190,77.2570645,3.1,3.04007820136852,0.0599217986314757,-3.54447702834804,-0.0474095796676437,1.34343792766375,2,0.402,0.81
191,77.859995,3.1,3.12316715542522,-0.0231671554252202,-3.56764418377326,0.0830889540566959,1.41322521994137,2,0.402,0.81
192,78.1949578,3.1,3.06695992179863,0.0330400782013687,-3.53460410557189,-0.0562072336265889,1.4003585532747,2,0.402,0.81
193,78.5311468,3.1,3.13391984359726,-0.0339198435972632,-3.56852394916915,0.0669599217986319,1.44814877810363,2,0.402,0.81
194,78.8530093,3.1,3.13196480938416,-0.0319648093841645,-3.60048875855332,-0.00195503421309873,1.51290967741937,2,0.402,0.81
195,79.1792142,3.1,3.11632453567937,-0.0163245356793746,-3.61681329423269,-0.0156402737047898,1.49927663734117,2,0.402,0.81
196,79.7145471,3.1,3.08846529814272,0.0115347018572822,-3.60527859237541,-0.0278592375366569,1.44881857282504,2,0.402,0.81
197,80.0669337,3.1,3.11290322580645,-0.0129032258064514,-3.61818181818186,0.0244379276637336,1.46052082111439,2,0.402,0.81
198,80.4137625,3.1,3.10410557184751,-0.00410557184750759,-3.62228739002937,-0.00879765395894383,1.47149677419357,2,0.402,0.81
199,80.7774931,3.1,3.069403714565,0.0305962854349948,-3.59169110459437,-0.0347018572825024,1.41077575757578,2,0.402,0.81
200,81.1155472,3.1,3.07820136852395,0.0217986314760501,-3.56989247311832,0.00879765395894472,1.38437341153472,2,0.402,0.81
201,81.6837129,3.1,3.18035190615836,-0.0803519061583584,-3.65024437927668,0.102150537634409,1.54536011730207,2,0.402,0.81
202,82.040451,3.1,3.0425219941349,0.0574780058651019,-3.59276637341158,-0.13782991202346,1.44097829912025,2,0.402,0.81
203,82.3805798,3.1,3.09628543499511,0.00371456500488732,-3.58905180840669,0.0537634408602146,1.39182130987294,2,0.402,0.81
204,82.7152526,3.1,3.16226783968719,-0.0622678396871947,-3.65131964809389,0.0659824046920821,3.72240957966769,2,1,0.81
205,83.1186049,3.1,2.61143695014663,0.488563049853372,-3.16275659824052,-0.550830889540567,2.63180351906163,2,1,0.81
206,83.800844,3.1,2.80058651026393,0.29941348973607,-2.86334310850445,0.189149560117302,2.11130498533729,2,1,0.81
207,84.234145,3.1,2.91739980449658,0.182600195503421,-2.68074291300103,0.116813294232649,2.22092375366574,2,1,0.81
208,84.6271417,3.1,2.82795698924731,0.272043010752688,-2.40869990224834,-0.0894428152492663,1.93706256109487,2,1,0.81
