Sample,Time_s,SetPoint_V,ActualValue_V,Error_V,ErrorInt_V,ErrorDif_V,OutputVoltage_V,Kp,Ki,Kd
1,0.0001727,3.1,3.78299120234604,-0.68299120234604,-0.000117952580645161,0,0,0,0,0
2,0.2781615,3.1,3.78787878787879,-0.687878787878788,-0.191340551368524,0.00351639025223249,0,0,0,0
3,0.5367867,3.1,3.79227761485826,-0.69227761485826,-0.370380987966764,0.00642543372082142,0,0,0,0
4,0.8216263,3.1,3.79521016617791,-0.695210166177908,-0.568404373616813,0.00672635942768222,0,0,0,0
5,1.1269076,3.1,3.79716520039101,-0.697165200391006,-0.78123587230694,0.0063015771542151,0,0,0,0
6,1.6543947,3.1,3.79276637341154,-0.692766373411536,-1.14666119759531,0.00124976996908019,0,0,0,0
7,1.8630707,3.1,3.78787878787879,-0.687878787878788,-1.2902049915347,-0.0021570620350385,0,0,0,0
8,2.0366094,3.1,3.78787878787879,-0.687878787878788,-1.40957858214076,-0.0020750510507379,0,0,0,0
9,2.2311859,3.1,3.78592375366569,-0.685923753665689,-1.5430432253959,-0.00349008319115039,0,0,0,0
10,2.4052625,3.1,3.78299120234604,-0.68299120234604,-1.66193601173021,-0.00649013596063141,0,0,0,0
11,2.7226147,3.1,3.78299120234604,-0.68299120234604,-1.87868477237537,-0.00284801756928543,0,0,0,0
12,2.8898065,3.1,3.78347996089932,-0.683479960899315,-1.99295701730205,-0.00374006382098719,0,0,0,0
13,3.0920134,3.1,3.78396871945259,-0.68396871945259,-2.13126021175953,-0.00199050918253531,0,0,0,0
14,3.2725885,3.1,3.78396871945259,-0.68396871945259,-2.25476793167155,-0.00178316807232792,0,0,0,0
15,3.4459269,3.1,3.78739002932551,-0.687390029325514,-2.37391901953079,0.00246145904313589,0,0,0,0
16,3.7276082,3.1,3.78787878787879,-0.687878787878788,-2.56768161074291,0.00155879715272966,0,0,0,0
17,3.9039272,3.1,3.78787878787879,-0.687878787878788,-2.68896771074291,0.00199222549319041,0,0,0,0
18,4.08438,3.1,3.78787878787879,-0.687878787878788,-2.81309736407625,0.00155727018581483,0,0,0,0
19,4.2576927,3.1,3.78787878787879,-0.687878787878788,-2.93231549407625,0.0012971410191494,0,0,0,0
20,4.45997,3.1,3.78787878787879,-0.687878787878788,-3.07145775801564,0.000889120083407527,0,0,0,0
21,4.7548788,3.1,3.78787878787879,-0.687878787878788,-3.27431926589443,0.000487876414261115,0,0,0,0
22,4.9397838,3.1,3.78641251221896,-0.686412512218964,-3.40124037146628,-0.000963477967943258,0,0,0,0
23,5.1052585,3.1,3.78739002932551,-0.687390029325514,-3.51498603035191,0.000320181310982085,0,0,0,0
24,5.2789992,3.1,3.78739002932551,-0.687390029325514,-3.63441365521994,0.000243958526148096,0,0,0,0
25,5.4609526,3.1,3.78787878787879,-0.687878787878788,-3.75957553946237,0.0007235925832558,0,0,0,0
26,5.7508798,3.1,3.78787878787879,-0.687878787878788,-3.95901031037146,0.000363291559366039,0,0,0,0
27,5.9246702,3.1,3.78787878787879,-0.687878787878788,-4.07855704006843,0.000484851198180832,0,0,0,0
28,6.098291,3.1,3.78787878787879,-0.687878787878788,-4.19798710552297,0.000388259856755481,0,0,0,0
29,6.2719431,3.1,3.78787878787879,-0.687878787878788,-4.31743870158358,0.000310551899748953,0,0,0,0
30,6.4740077,3.1,3.78787878787879,-0.687878787878788,-4.45643465370479,0.000213507915985748,0,0,0,0
31,6.7587633,3.1,3.78787878787879,-0.687878787878788,-4.65231199067449,0.000121205389155533,0,0,0,0
32,6.9457772,3.1,3.78787878787879,-0.687878787878788,-4.78095488552297,0.000147642130610948,0,0,0,0
33,7.1338015,3.1,3.78787878787879,-0.687878787878788,-4.91029281309873,0.000117478988193082,0,0,0,0
34,7.3139074,3.1,3.78787878787879,-0.687878787878788,-5.03418384128055,9.81151845439138e-05,0,0,0,0
35,7.5020956,3.1,3.78787878787879,-0.687878787878788,-5.16363451218964,7.51210697208803e-05,0,0,0,0
36,7.7922228,3.1,3.78641251221896,-0.686412512218964,-5.36278145240469,-0.000971799999623913,0,0,0,0
37,7.9780048,3.1,3.78739002932551,-0.687390029325514,-5.49048614683285,-0.000161765235441258,0,0,0,0
38,8.1404932,3.1,3.78787878787879,-0.687878787878788,-5.60225847046921,0.000453627800374292,0,0,0,0
39,8.3140097,3.1,3.78787878787879,-0.687878787878788,-5.72161679016618,0.000339837447060867,0,0,0,0
40,8.5019425,3.1,3.78739002932551,-0.687390029325514,-5.8507999230694,-0.000269126981286267,0,0,0,0
41,8.7814077,3.1,3.78787878787879,-0.687878787878788,-6.04303810609971,0.000204996833008491,0,0,0,0
42,9.0971894,3.1,3.78787878787879,-0.687878787878788,-6.26025763913001,0.000145136924491477,0,0,0,0
43,9.3769371,3.1,3.78787878787879,-0.687878787878788,-6.45269014791789,0.000131065484358851,0,0,0,0
44,9.6843206,3.1,3.78787878787879,-0.687878787878788,-6.66413273731183,9.54254676626625e-05,0,0,0,0
45,9.9738053,3.1,3.78787878787879,-0.687878787878788,-6.86326312185728,8.10604891772864e-05,0,0,0,0
46,10.4459999,3.1,3.78787878787879,-0.687878787878788,-7.18807577094819,3.97561029144544e-05,0,0,0,0
47,10.7718832,3.1,3.78836754643206,-0.688367546432063,-7.41240325859238,0.000346043520319297,0,0,0,0
48,11.0566317,3.1,3.79032258064516,-0.690322580645162,-7.60897157794722,0.00168999199678299,0,0,0,0
49,11.3695996,3.1,3.78836754643206,-0.688367546432063,-7.82440852338221,-1.92629779056821e-05,0,0,0,0
50,11.6117033,3.1,3.78787878787879,-0.687878787878788,-7.99094652307918,-0.000423680702316137,0,0,0,0
51,12.0098028,3.1,3.78787878787879,-0.687878787878788,-8.26479072459433,-0.000206128700285458,0,0,0,0
52,12.30713,3.1,3.78787878787879,-0.687878787878788,-8.46931579853373,-0.000220793072465953,0,0,0,0
53,12.5849176,3.1,3.78787878787879,-0.687878787878788,-8.66039999610948,-0.000189058938600824,0,0,0,0
54,12.8973152,3.1,3.78787878787879,-0.687878787878788,-8.87529167853373,-0.000134490735684193,0,0,0,0
55,13.2326726,3.1,3.78836754643206,-0.688367546432063,-9.10614082914956,0.000191258771134781,0,0,0,0
56,13.6257481,3.1,3.78885630498534,-0.688856304985338,-9.37691336565983,0.000379224210174977,0,0,0,0
57,13.9173369,3.1,3.78934506353861,-0.689345063538612,-9.57791866552298,0.000744207965038969,0,0,0,0
58,14.2239505,3.1,3.78787878787879,-0.687878787878788,-9.78883165703813,-0.000390240243691941,0,0,0,0
59,14.5233999,3.1,3.78787878787879,-0.687878787878788,-9.99481654734116,-0.000319661260923806,0,0,0,0
60,14.807059,3.1,3.78787878787879,-0.687878787878788,-10.1899396252199,-0.000269964539227669,0,0,0,0
61,15.1819305,3.1,3.78787878787879,-0.687878787878788,-10.4478057782502,-0.000163422182223477,0,0,0,0
62,15.4458123,3.1,3.78836754643206,-0.688367546432063,-10.6294534454643,0.000184710941747249,0,0,0,0
63,15.739575,3.1,3.78787878787879,-0.687878787878788,-10.8315265754643,-0.000200019355841645,0,0,0,0
64,16.0929257,3.1,3.78787878787879,-0.687878787878788,-11.0745890266764,-0.000133030954289314,0,0,0,0
65,16.3427498,3.1,3.78787878787879,-0.687878787878788,-11.2464377257674,-0.000150526969397954,0,0,0,0
66,16.6866962,3.1,3.78787878787879,-0.687878787878788,-11.4830311584946,-8.74677325433762e-05,0,0,0,0
67,16.9666403,3.1,3.79081133919844,-0.690811339198436,-11.6764197171163,0.00200912573099371,0,0,0,0
68,17.2450636,3.1,3.78885630498534,-0.688856304985337,-11.8682133627762,0.000211718893570166,0,0,0,0
69,17.5215455,3.1,3.78885630498534,-0.688856304985337,-12.0586696628055,0.000170564432666423,0,0,0,0
70,17.85694,3.1,3.78836754643206,-0.688367546432063,-12.2895443518573,-0.000178969326932704,0,0,0,0
71,18.2511852,3.1,3.78787878787879,-0.687878787878788,-12.5607372621603,-0.000369749518808298,0,0,0,0
72,18.5151173,3.1,3.78787878787879,-0.687878787878788,-12.7422905551906,-0.000441846893174361,0,0,0,0
73,18.8071775,3.1,3.78787878787879,-0.687878787878788,-12.9431925715543,-0.000319434358790372,0,0,0,0
74,19.0909572,3.1,3.78787878787879,-0.687878787878788,-13.1383986076149,-0.000263004190124066,0,0,0,0
75,19.3697851,3.1,3.78836754643206,-0.688367546432063,-13.3303346850147,0.000136440831484043,0,0,0,0
76,19.7847105,3.1,3.78787878787879,-0.687878787878788,-13.6157530662268,-0.000162238566838599,0,0,0,0
77,20.1050302,3.1,3.78787878787879,-0.687878787878788,-13.8360941931965,-0.000168124288931031,0,0,0,0
78,20.391122,3.1,3.78787878787879,-0.687878787878788,-14.0328906738025,-0.000150590885283958,0,0,0,0
79,20.7028608,3.1,3.78787878787879,-0.687878787878788,-14.2473291816813,-0.000110561322322786,0,0,0,0
80,20.988268,3.1,3.78787878787879,-0.687878787878788,-14.4436547404692,-9.66093467790313e-05,0,0,0,0
81,21.3971522,3.1,3.78787878787879,-0.687878787878788,-14.724917508348,-5.39477987321033e-05,0,0,0,0
82,21.7100098,3.1,3.78787878787879,-0.687878787878788,-14.9401256150147,-5.64049651374326e-05,0,0,0,0
83,21.9746231,3.1,3.78787878787879,-0.687878787878788,-15.1221474910753,-5.33509752408358e-05,0,0,0,0
