Sample,Time_s,SetPoint_V,ActualValue_V,Error_V,ErrorInt_V,ErrorDif_V,OutputVoltage_V,Kp,Ki,Kd
101,30.4594433,3.15,3.17350928641251,-0.0235092864125126,-3.31468819185239,0.00909889776264216,1.34587279770793,0.4,0.401,0.8
102,30.6293524,3.15,3.14125122189638,0.00874877810361729,-3.31320169483871,-0.0205158528244785,1.30868168612929,0.4,0.401,0.8
103,30.8184851,3.15,3.20136852394917,-0.0513685239491695,-3.32291716246823,0.048827074002779,1.39209885093165,0.4,0.401,0.8
104,30.9918684,3.15,3.13978494623656,0.0102150537634409,-3.32114604273705,-0.0284276425187758,1.30495142761716,0.4,0.401,0.8
105,31.1803914,3.15,3.18132942326491,-0.0313294232649071,-3.32705235959922,0.0231578779712226,1.36520606788223,0.4,0.401,0.8
106,31.4848833,3.15,3.16373411534702,-0.013734115347019,-3.33123428647605,-8.67920642965716e-05,1.3632237459195,2,0.401,0.8
107,31.809729,3.15,3.13489736070381,0.0151026392961877,-3.32632825904203,-0.0178192074363033,1.28939698733444,2,0.401,0.8
108,32.0605369,3.15,3.15884652981427,-0.00884652981427214,-3.32854703860704,0.000634108780540343,1.3529477091344,2,0.401,0.8
109,32.36138,3.15,3.16129032258065,-0.0112903225806451,-3.3319436542522,0.00204754620122542,1.3603280874774,2,0.401,0.8
110,32.6427172,3.15,3.14076246334311,0.00923753665689198,-3.32934479155425,-0.0128414576183024,1.30631902200483,2,0.401,0.8
111,32.9894555,3.15,3.18035190615836,-0.0303519061583581,-3.33986895989736,0.0144998829920115,1.41159117162917,2,0.401,0.8
112,33.2743473,3.15,3.12218963831867,0.027810361681329,-3.33194601589932,-0.0267130248917604,1.25911920909956,2,0.401,0.8
113,33.4896164,3.15,3.10215053763441,0.047849462365591,-3.32164550520039,-0.0468997990549467,1.19876108361022,2,0.401,0.8
114,33.7327768,3.15,3.16324535679374,-0.0132453567937434,-3.3248662514565,0.0170344423091743,1.37338963426888,2,0.401,0.8
115,34.0190695,3.15,3.14467253176931,0.00532746823069408,-3.32334103619257,-0.00140025770949474,1.32088461288424,2,0.401,0.8
116,34.4131064,3.15,3.17497556207234,-0.0249755620723362,-3.33318232924731,0.0145669078513416,1.39821076445392,2,0.401,0.8
117,34.6978252,3.15,3.15395894428152,-0.00395894428152443,-3.33430951511242,0.00136484071898475,1.34606787669832,2,0.401,0.8
118,34.9945331,3.15,3.20869990224829,-0.0586999022482892,-3.35172623983871,0.0379466412681063,1.49179933968639,2,0.401,0.8
119,35.2794585,3.15,3.0811339198436,0.0688660801564027,-3.33210454440372,-0.05793074919529,1.15209716263685,2,0.401,0.8
120,35.5319102,3.15,3.15884652981427,-0.0088465298142717,-3.33433786589443,0.00926026041702456,1.36217075218583,2,0.401,0.8
121,35.8409107,3.15,3.14760508308895,0.00239491691104554,-3.33359783537146,-0.00122354027675216,1.33100406594046,2,0.401,0.8
122,36.0499391,3.15,3.17350928641251,-0.0235092864125126,-3.33851194389541,0.0233383646379245,1.40443255403742,2,0.401,0.8
123,36.2748669,3.15,3.1930596285435,-0.0430596285434994,-3.34819725141251,0.0347345825696197,1.45653402095911,2,0.401,0.8
124,36.5385965,3.15,3.14565004887586,0.00434995112414471,-3.34705004054252,-0.0122538286960837,1.3236641010524,2,0.401,0.8
125,36.7976283,3.15,3.16862170087976,-0.0186217008797649,-3.35187365324047,0.00775569844471968,1.38754929546473,2,0.401,0.8
126,37.1922962,3.15,3.16324535679374,-0.0132453567937438,-3.35710117039101,0.00134773870768322,1.37376647388043,2,0.401,0.8
127,37.3807913,3.15,3.14125122189638,0.00874877810361729,-3.35545206858749,-0.0210790604905066,1.31117547490394,2,0.401,0.8
128,37.5746194,3.15,3.14907135874878,0.000928641251221496,-3.35527207181818,-0.00833012510349179,1.33694271821385,2,0.401,0.8
129,37.7465555,3.15,3.10948191593353,0.0405180840664716,-3.34830555046432,-0.0535639602172403,1.21878318942946,2,0.401,0.8
130,37.9432241,3.15,3.16422287390029,-0.0142228739002932,-3.35110274316227,0.0182058999611858,1.3868026677776,2,0.401,0.8
131,38.2247589,3.15,3.17253176930596,-0.0225317693059628,-3.35744622032747,0.0160768834503553,1.40426097972352,2,0.401,0.8
132,38.5032703,3.15,3.09042033235582,0.0595796676441833,-3.34085260368035,-0.0459633812352879,1.18375185379922,2,0.401,0.8
133,38.77349,3.15,3.19012707722385,-0.0401270772238518,-3.35169573044966,0.035897784093269,1.45300236963263,2,0.401,0.8
134,39.0804654,3.15,3.12365591397849,0.0263440860215058,-3.34360874410557,-0.0180275093391624,1.27367692687199,2,0.401,0.8
135,39.3647148,3.15,3.1930596285435,-0.043059628543499,-3.35584841768328,0.0332579115406634,1.45842080181053,2,0.401,0.8
136,39.6991713,3.15,3.09335288367546,0.0566471163245352,-3.33690242142229,-0.0370108395353597,1.19519496671298,2,0.401,0.8
137,40.0114235,3.15,3.21749755620723,-0.0674975562072335,-3.35797868184262,0.0478014945095914,1.51978575944103,2,0.401,0.8
138,40.239502,3.15,3.11436950146628,0.0356304985337244,-3.3498521311828,-0.0380777385376758,1.24156751670671,2,0.401,0.8
139,40.4910664,3.15,3.1505376344086,-0.000537634408601662,-3.34998738086022,0.00113631259912976,1.34532925862145,2,0.401,0.8
140,40.7981803,3.15,3.1217008797654,0.0282991202346041,-3.3412963276784,-0.0180345672757598,1.26883393310922,2,0.401,0.8
141,41.2139655,3.15,3.14369501466276,0.00630498533724344,-3.33867480808895,-7.72178837160548e-05,1.32613685306221,2,0.401,0.8
142,41.5057857,3.15,3.12952101661779,0.0204789833822092,-3.33269862706256,-0.00980221537636092,1.28761241038658,2,0.401,0.8
143,41.7741311,3.15,3.10654936461388,0.0434506353861193,-3.32103884892962,-0.0256487272076978,1.22431632588238,2,0.401,0.8
144,42.025033,3.15,3.17302052785924,-0.0230205278592375,-3.3268147431085,0.0310402523035464,1.40492596954782,2,0.401,0.8
145,42.2728044,3.15,3.07869012707722,0.0713098729227761,-3.30914619606061,-0.0509971430635314,1.14355016432393,2,0.401,0.8
146,42.6805414,3.15,3.23216031280547,-0.082160312805474,-3.34264599552297,0.0504872756687986,1.5451114903507,2,0.401,0.8
147,42.9693645,3.15,3.10752688172043,0.0424731182795703,-3.3303787778348,-0.0292852682542132,1.22710743874924,2,0.401,0.8
148,43.2211629,3.15,3.18377321603128,-0.03377321603128,-3.33888281959433,0.0336882890953995,1.43338907399621,2,0.401,0.8
149,43.4963692,3.15,3.12023460410557,0.0297653958944277,-3.33069119512219,-0.0215169367517183,1.25886282805377,2,0.401,0.8
150,43.7603489,3.15,3.1930596285435,-0.0430596285434994,-3.34205806294721,0.0372291037794415,1.45606782335238,2,0.401,0.8
151,44.1673017,3.15,3.15004887585533,-4.88758553269797e-05,-3.34207795311339,-0.00181831509713594,1.33881635883142,2,0.401,0.8
152,44.3529895,3.15,3.15298142717498,-0.00298142717497596,-3.34263156776637,-2.94282775672024e-05,1.34633457040221,2,0.401,0.8
153,44.5244089,3.15,3.17448680351906,-0.024486803519062,-3.34682908093353,0.025065445866229,1.41110442518545,2,0.401,0.8
154,44.7044901,3.15,3.14271749755621,0.0072825024437928,-3.34551763915445,-0.01619546204531,1.3140311987771,2,0.401,0.8
155,44.8925151,3.15,3.13978494623656,0.0102150537634409,-3.34359695367058,-0.0155283013198709,1.30792962983912,2,0.401,0.8
156,45.1786084,3.15,3.15102639296188,-0.00102639296187679,-3.34389059782014,-0.000305766473633827,1.34270830247072,2,0.401,0.8
157,45.4841459,3.15,3.20674486803519,-0.0567448680351901,-3.36122828293744,0.0362433836209485,1.49033698442505,2,0.401,0.8
158,45.721401,3.15,3.07771260997067,0.0722873900293255,-3.34407773098729,-0.0714314733568829,1.13925521138175,2,0.401,0.8
159,46.0412368,3.15,3.20185728250244,-0.0518572825024441,-3.36066354642229,0.0352397993683204,1.47953248661488,2,0.401,0.8
160,46.3439533,3.15,3.12023460410557,0.0297653958944282,-3.35165306995601,-0.0241406601263213,1.26516956116245,2,0.401,0.8
161,46.7762145,3.15,3.113880742913,0.036119257086999,-3.33604011654448,-0.0164645662192626,1.25234191958493,2,0.401,0.8
162,47.1164469,3.15,3.17155425219941,-0.0215542521994134,-3.34337357150049,0.0171679926313549,1.39753570067561,2,0.401,0.8
163,47.3740289,3.15,3.12658846529814,0.0234115347018573,-3.33734318156891,-0.0167724123243686,1.27803361654593,2,0.401,0.8
164,47.6532242,3.15,3.12463343108504,0.025366568914956,-3.33026095475073,-0.0137796877371798,1.27367775483539,2,0.401,0.8
165,47.9414362,3.15,3.17399804496579,-0.0239980449657873,-3.33717747928641,0.0235768931716867,1.40506577366278,2,0.401,0.8
166,48.3321464,3.15,3.14320625610948,0.00679374389051768,-3.3345230942522,-0.00184853874667818,1.32207744201675,2,0.401,0.8
167,48.5326309,3.15,3.13880742913001,0.0111925708699903,-3.33227915727761,-0.00727018672581836,1.30804265094769,2,0.401,0.8
168,48.7289213,3.15,3.15933528836755,-0.00933528836754638,-3.3341115847654,0.014975383650965,1.36762962914679,2,0.401,0.8
169,48.9221124,3.15,3.18181818181818,-0.0318181818181817,-3.34025857431085,0.0354477919931517,1.43143828552954,2,0.401,0.8
170,49.0955538,3.15,3.09921798631476,0.0507820136852395,-3.33145087076246,-0.06366116024491,1.18341884360934,2,0.401,0.8
171,49.432466,3.15,3.17497556207234,-0.0249755620723362,-3.33986544232649,0.0187536412890766,1.40424007954886,2,0.401,0.8
172,49.6712364,3.15,3.1080156402737,0.0419843597262957,-3.3298408199609,-0.0349177281771751,1.22336326680999,2,0.401,0.8
173,49.9838228,3.15,3.17204301075269,-0.0220430107526881,-3.33673116533724,0.0196285511993871,1.39781805976512,2,0.401,0.8
174,50.2757925,3.15,3.11241446725318,0.0375855327468226,-3.32575732861681,-0.024034049336613,1.23923038381241,2,0.401,0.8
